keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
STAR Leadership Institute,LBL STRATEGIES LTD,N4MEB4X28AV7,6GJL2,"6321 N Avondale AVE,STE 214,Chicago, Illinois,60631-1960, United States","6321 N. Avondale,Suite A-214,Chicago, Illinois,60631-1969, United States",https://www.lblstrategies.com/,"Aug 14, 1991","Randall Rollinson, President","Mary Cummings, Business Manager","Illinois, United States",Illinois 05
Banso Sauce,,,,"123 N PATTERSON PARK AVE,BALTIMORE, MD,21231-1659, USA",,,,,,,
Li-iL,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Li-iL,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
Li-iL,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Li-iL,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Li-iL,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
Deep Dive,,,,"146 SE RIVERGREEN AVE,CORVALLIS, OR,97333-9247, USA",,,,,,,
Deep Dive,,,,"146 SE Rivergreen Ave,null,Corvallis, OR,97333-9247, USA",,,,,,,
Deep Dive,DIVE DEEP SECURITY LLC,TKEXVQ1VVS11,9PTV4,"1617 Powder Ridge DR,Valrico, Florida,33594-4026, United States","1617 Powder Ridge DR,Valrico, Florida,33594-4026, United States",https://www.divedeepsec.com/,"Oct 3, 2023","Patrick D Defenbaugh, CEO","Patrick D Defenbaugh, CEO","Florida, United States",Florida 16
Deep Dive,"THE DIVE SHOP, L.L.C",YC34SJHUGEX7,987D5,"2925 Ledo RD STE 26,Albany, Georgia,31707-1277, United States","2925 Ledo RD STE 26,Albany, Georgia,31707, United States",https://www.thediveshop.pro/,"Oct 22, 2012","Jason C Webb, Mr.","Jason C Webb, Mr.","Georgia, United States",Georgia 02
Deep Dive,FLORIGAN MARINA LLC,DJMNKTPB7GB8,8G5U3,"11833 Overseas HWY,Marathon, Florida,33050-3040, United States","20943 7TH AVE West,Cudjoe Key, Florida,33042, United States",https://www.captainhooks.com/,"Mar 14, 2005","Kim D Roney, LLC Member","Greg Davies, LLC Member","Florida, United States",Florida 28
Jason Nixon,GRIFFITH LUMBER CO INC,EFW2KCP21P66,1QY84,"820 Levee DR,Manhattan, Kansas,66502-5012, United States","P.O. Box 457,Manhattan, Kansas,66505-0457, United States",,"Jan 2, 1911",ROBERT NIXON,Jason King,"Kansas, United States",Kansas 01
Jason Nixon,"JMVN INTERPRISE, INC.",UNZFUVCKJ5J6,7DZ52,"4731 Old Spears RD,Fayetteville, North Carolina,28304-5129, United States","4731 Old Spears RD,Fayetteville, North Carolina,28304-5129, United States",,"Dec 17, 2014","Jason M Nixon, Mr","Jason M Nixon, Mr","North Carolina, United States",North Carolina 09
Consistency,,,,"6475 VAUGHAN,DETROIT, MI,48228, USA",,,,,,,
Consistency,SYMMACORE LLC,QUS5EF3AHVM3,9RCM5,"20210 Hidden Creek CT,Ashburn, Virginia,20147-4150, United States","4445 Corporation LN STE 264,Virginia Beach, Virginia,23462, United States",https://www.symmacore.com/,"Aug 26, 2023","Joseph Depew, CEO","Tony Depew, COO","Virginia, United States",Virginia 10
Consistency,"KUSI GLOBAL, INC",VETZAX44KWS8,7K7F7,"4301 50TH ST STE 300,Washington, District Of Columbia,20016-4395, United States","4301 50TH STREET, NW,Suite 300 #2031,Washington, District Of Columbia,20016-4395, United States",https://www.kusitraining.com/,"Aug 24, 2015","Talia Fox, President","Talia Fox, President","Delaware, United States",District Of Columbia 98
New Integration Photonics,NEW INTEGRATION PHOTONICS,V53MN9576TE6,6VF85,"5301 Dorset AVE,Chevy Chase, Maryland,20815-6629, United States","5301 Dorset AVE,Chevy Chase, Maryland,20815-6629, United States",,"Aug 3, 2004","Mario Dagenais, CEO","Mario Dagenais, CEO","Delaware, United States",Maryland 08
