internal_id,Recipient Name,Recipient UEI,recipient_id,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,Contract Award Type,Award Type,Funding Agency,Funding Sub Agency,awarding_agency_id,agency_slug,generated_internal_id
111985239,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-07-25,2023-01-25,166319.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC22PB242_8000_-NONE-_-NONE-
111184165,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-12-01,2024-05-31,99798.55,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0019_6800_-NONE-_-NONE-
111184154,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-10-17,2025-10-16,397332.36,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0008_6800_-NONE-_-NONE-
111183583,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-11-22,2023-05-31,99803.5,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC23C0033_6800_-NONE-_-NONE-
111184167,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2023-12-01,2024-05-31,99093.0,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0021_6800_-NONE-_-NONE-
98250402,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2024-08-30,2024-11-30,80250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B24P0154_12H2_-NONE-_-NONE-
98249033,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-07-30,2021-08-30,28250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0179_12H2_-NONE-_-NONE-
98248982,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-05-05,2021-09-30,124500.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0106_12H2_-NONE-_-NONE-
111184167,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2023-12-01,2024-05-31,99093.0,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0021_6800_-NONE-_-NONE-
98250402,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2024-08-30,2024-11-30,80250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B24P0154_12H2_-NONE-_-NONE-
