keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Orble,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Orble,EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
Orble,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Orble,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Orble,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
Recovery Connections,,,,"105 MIDDLE ST,LEWISTON, ME,04240-7037, USA",,,,,,,
Recovery Connections,RECOVERY CONNECTIONS OF CENTRAL FLORIDA INC,C4RSNMV8NWV3,(blank),"776 Preserve TER,Lake Mary, Florida,32746-5201, United States","7912 Forest City RD,Suite 101,Orlando, Florida,32746, United States",https://www.myrecoveryconnections.org/,"Jan 30, 2020","Meredith Bekemeyer, Director of Development","Meredith Bekemeyer, Director of Development","Florida, United States",Florida 07
Recovery Connections,RECOVERY CONNECTIONS INC,LNJLAKCLCDJ8,8UJH6,"2405 Lawrenceville HWY,Lawrenceville, Georgia,30044-4411, United States","2405 Lawrenceville HWY,Lawrenceville, Georgia,30044-4411, United States",,"Apr 1, 2020","Barry Henson, CEO","Barry Henson, CEO","Georgia, United States",Georgia 07
Recovery Connections,RECOVERY CONNECTIONS,EVZQDTGMAQF7,9HML6,"500 W Calhoun AVE,Springfield, Illinois,62702-3734, United States","500 W Calhoun AVE,Springfield, Illinois,62702-3734, United States",,"May 31, 2022","Sally A Jefferson, Executive Director","Sally Jefferson, Executive Director","Illinois, United States",Illinois 13
Recovery Connections,YOUTH RECOVERY CONNECTIONS,V9KLX7Q7A299,(blank),"721 Monterey ST,Hollister, California,95023-3825, United States","721 Monterey ST,Hollister, California,95023-3825, United States",,"Dec 3, 2021","Michael Salinas, Chief Executive Officer","Michael Salinas, Chief Executive Officer","California, United States",California 18
