keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
MPLEX,,,,"6899 PEACHTREE INDUSTRIAL BLVD,BERKELEY LAKE, GA,30092-3621, USA",,,,,,,
Ally Power Inc.,MIRAMAR ENERGY LLC,UUX8NDXN8HH7,6G8N7,"5244 Convoy ST,San Diego, California,92111-1222, United States","One North Lexington,White Plains, New York,10601-1712, United States",,"Jul 1, 2010",Thomas Plant,Barbara Ally,"Delaware, United States",California 51
Ally Power Inc.,"GANA-A'YOO CONSTRUCTION SERVICES JV, LLC",J869ZZRK9LF8,8UUQ2,"3900 C ST STE 100,Anchorage, Alaska,99503-5962, United States","3900 C ST STE 100,Anchorage, Alaska,99503-5962, United States",https://www.ganaayoo.com/,"Dec 30, 2020","Nilar Lucena, Assistant Controller","Ally Mayzus, Project Cost Accountant","Alaska, United States",Alaska 00
Ally Power Inc.,KAIYUH SERVICES LLC,WEF7MKDAC5U3,8BN91,"2050 Kefauver DR,Milan, Tennessee,38358-3406, United States","3900 C ST STE 100,Anchorage, Alaska,99503, United States",https://www.ganaayoo.com/,"Jun 29, 2010","Nilar Lucena, Assistant Controller","Ally Mayzus, Project Cost Accountant","Alaska, United States",Tennessee 08
Ally Power Inc.,KAIYUH SERVICES LLC,EHH3LAKHE7J3,8V3B1,"7405 Larkspur CT STE 101,Springboro, Ohio,45066-8767, United States","3900 C ST STE 100,Anchorage, Alaska,99503, United States",https://www.ganaayoo.com/,"Jun 29, 2010","Nilar Lucena, Assistant Controller","Ally Mayzus, Project Cost Accountant","Alaska, United States",Ohio 01
Ally Power Inc.,"KAIYUH SERVICES, LLC",FMD9S7DJ6VJ3,6ZK56,"3900 C ST STE 100,Anchorage, Alaska,99503-5962, United States","3900 C ST STE 100,Anchorage, Alaska,99503-5962, United States",https://www.ganaayoo.com/,"Jun 29, 2010","Nilar Lucena, Assistant Controller","Ally Mayzus, Project Cost Accountant","Alaska, United States",Alaska 00
CRANENANO LLC,CRANENANO LLC,G36EXUPQXAG6,8GTL0,"31 Orchard DR,Gaithersburg, Maryland,20878-2225, United States","31 Orchard DR,Gaithersburg, Maryland,20878-2225, United States",,"Feb 26, 2016","MICHAEL T KIO, FOUNDER","MICHAEL T KIO, FOUNDER","Maryland, United States",Maryland 06
"Biokmir, LLC",,,,"3221 KAISER DR,ELLICOTT CITY, MD,21043-4557, USA",,,,,,,
Ovalz,,,,"7761 DIAMONDBACK RD,COLLEGE PARK, MD,20740-3240, USA",,,,,,,
Ovalz,,,,"4500 EAST WEST HWY STE 125,null,BETHESDA, MD,20814-3327, USA",,,,,,,
Silvec Biologics,"SILVEC BIOLOGICS, INC",ZH7KBVHXP1C3,8LAV6,"200 Girard ST STE 200,Gaithersburg, Maryland,20877-3490, United States","200 Girard ST STE 200,Gaithersburg, Maryland,20877-3490, United States",https://www.silvec.com/,"Sep 12, 2019","Rafael Simon, president","Rafael Simon, president","Delaware, United States",Maryland 06
HighT-Tech LLC,"HIGHT-TECH, INC",WVBEBKJZULX5,8JY00,"4467 Technology Drive Suite 3104,College Park, Maryland,20742-0001, United States","4467 Technology Drive Suite 3104,College Park, Maryland,20742, United States",https://www.hight-tech.com/,"Mar 5, 2020","Yunhui Gong, CTO","Yunhui Gong, CTO","Delaware, United States",Maryland 04
HighT-Tech LLC,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
HighT-Tech LLC,EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
HighT-Tech LLC,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
HighT-Tech LLC,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
